_id,Quarter,HB,HBQF,HBT,CancerType,CancerTypeQF,NumberOfEligibleReferrals62DayStandard,NumberOfEligibleReferrals62DayStandardQF,NumberOfEligibleReferralsTreatedWithin62Days,NumberOfEligibleReferralsTreatedWithin62DaysQF
7086,2016Q4,S08000019,"",S08000019,Lung,"",135,"",132,""
7087,2016Q4,S08000019,"",S08000019,Lymphoma,"",284,"",279,""
7088,2016Q4,S08000019,"",S08000019,Melanoma,"",48,"",388,""
7089,2016Q4,S08000019,"",S08000019,Ovarian,"",1,"",2,""
7090,2016Q4,S08000019,"",S08000019,Upper GI,"",59,"",56,""
7091,2016Q4,S08000019,"",S08000019,Urological,"",265,"",243,""
7092,2016Q4,S08000019,"",S08000019,All Cancer Types,d,65,"",51,""
7093,2016Q4,S08000019,"",S08000024,Upper GI,"",1,"",2,""
7094,2016Q4,S08000019,"",S08000024,All Cancer Types,d,1,"",2,""
7095,2016Q4,S08000019,"",S08000031,Cervical,"",203,"",109,""
7096,2016Q4,S08000019,"",S08000031,Colorectal,"",252,"",109,""
7097,2016Q4,S08000019,"",S08000031,Head & Neck,"",316,"",240,""
7098,2016Q4,S08000019,"",S08000031,Lung,"",340,"",306,""
7099,2016Q4,S08000019,"",S08000031,Ovarian,"",113,"",109,""
7100,2016Q4,S08000019,"",S08000031,Upper GI,"",1,"",1,""
7101,2016Q4,S08000019,"",S08000031,Urological,"",284,"",109,""
7102,2016Q4,S08000019,"",S08000031,All Cancer Types,d,190,"",88,""
7103,2016Q4,S08000019,"",S08000032,Head & Neck,"",203,"",203,""
7104,2016Q4,S08000019,"",S08000032,All Cancer Types,d,203,"",203,""
7105,2016Q4,S08000019,"",SB0801,Lung,"",252,"",240,""
7106,2016Q4,S08000019,"",SB0801,All Cancer Types,d,252,"",240,""
7107,2016Q4,S08000020,"",S08000020,Breast,"",3,"",380,""
7108,2016Q4,S08000020,"",S08000020,Cervical,"",252,"",203,""
7109,2016Q4,S08000020,"",S08000020,Colorectal,"",292,"",231,""
7110,2016Q4,S08000020,"",S08000020,Head & Neck,"",340,"",306,""
7111,2016Q4,S08000020,"",S08000020,Lung,"",359,"",320,""
7112,2016Q4,S08000020,"",S08000020,Lymphoma,"",81,"",34,""
7113,2016Q4,S08000020,"",S08000020,Melanoma,"",70,"",45,""
7114,2016Q4,S08000020,"",S08000020,Ovarian,"",2,"",388,""
7115,2016Q4,S08000020,"",S08000020,Upper GI,"",269,"",254,""
7116,2016Q4,S08000020,"",S08000020,Urological,"",298,"",273,""
7117,2016Q4,S08000020,"",S08000020,All Cancer Types,d,245,"",220,""
7118,2016Q4,S08000020,"",S08000025,Breast,"",1,"",2,""
7119,2016Q4,S08000020,"",S08000025,All Cancer Types,d,1,"",2,""
7120,2016Q4,S08000020,"",S08000026,Breast,"",252,"",240,""
7121,2016Q4,S08000020,"",S08000026,All Cancer Types,d,252,"",240,""
7122,2016Q4,S08000022,"",S08000020,Breast,"",1,"",2,""
7123,2016Q4,S08000022,"",S08000020,Lung,"",1,"",2,""
7124,2016Q4,S08000022,"",S08000020,Ovarian,"",1,"",2,""
7125,2016Q4,S08000022,"",S08000020,Urological,"",252,"",2,""
7126,2016Q4,S08000022,"",S08000020,All Cancer Types,d,340,"",240,""
7127,2016Q4,S08000022,"",S08000022,Breast,"",261,"",246,""
7128,2016Q4,S08000022,"",S08000022,Cervical,"",1,"",2,""
7129,2016Q4,S08000022,"",S08000022,Colorectal,"",124,"",56,""
7130,2016Q4,S08000022,"",S08000022,Head & Neck,"",284,"",240,""
7131,2016Q4,S08000022,"",S08000022,Lung,"",114,"",88,""
7132,2016Q4,S08000022,"",S08000022,Lymphoma,"",17,"",14,""
7133,2016Q4,S08000022,"",S08000022,Melanoma,"",252,"",240,""
7134,2016Q4,S08000022,"",S08000022,Ovarian,"",203,"",203,""
7135,2016Q4,S08000022,"",S08000022,Upper GI,"",70,"",56,""
7136,2016Q4,S08000022,"",S08000022,Urological,"",91,"",14,""
7137,2016Q4,S08000022,"",S08000022,All Cancer Types,d,50,"",29,""
7138,2016Q4,S08000022,"",S08000031,Head & Neck,"",1,"",2,""
7139,2016Q4,S08000022,"",S08000031,Lung,"",1,"",2,""
7140,2016Q4,S08000022,"",S08000031,All Cancer Types,d,113,"",109,""
7141,2016Q4,S08000022,"",SB0801,Lung,"",113,"",2,""
7142,2016Q4,S08000022,"",SB0801,All Cancer Types,d,113,"",2,""
7143,2016Q4,S08000024,"",S08000016,Breast,"",113,"",109,""
7144,2016Q4,S08000024,"",S08000016,All Cancer Types,d,113,"",109,""
7145,2016Q4,S08000024,"",S08000024,Breast,"",83,"",80,""
7146,2016Q4,S08000024,"",S08000024,Cervical,"",113,"",109,""
7147,2016Q4,S08000024,"",S08000024,Colorectal,"",347,"",293,""
7148,2016Q4,S08000024,"",S08000024,Head & Neck,"",91,"",88,""
7149,2016Q4,S08000024,"",S08000024,Lung,"",263,"",241,""
7150,2016Q4,S08000024,"",S08000024,Lymphoma,"",81,"",34,""
7151,2016Q4,S08000024,"",S08000024,Melanoma,"",124,"",78,""
7152,2016Q4,S08000024,"",S08000024,Ovarian,"",252,"",240,""
7153,2016Q4,S08000024,"",S08000024,Upper GI,"",114,"",24,""
7154,2016Q4,S08000024,"",S08000024,Urological,"",414,"",307,""
7155,2016Q4,S08000024,"",S08000024,All Cancer Types,d,273,"",239,""
7156,2016Q4,S08000024,"",S08000029,Breast,"",252,"",203,""
7157,2016Q4,S08000024,"",S08000029,All Cancer Types,d,252,"",203,""
7158,2016Q4,S08000024,"",S08000031,Breast,"",1,"",2,""
7159,2016Q4,S08000024,"",S08000031,All Cancer Types,d,1,"",2,""
7160,2016Q4,S08000025,"",S08000020,Colorectal,"",1,"",2,""
7161,2016Q4,S08000025,"",S08000020,Head & Neck,"",113,"",109,""
7162,2016Q4,S08000025,"",S08000020,Upper GI,"",1,"",2,""
7163,2016Q4,S08000025,"",S08000020,All Cancer Types,d,252,"",240,""
7164,2016Q4,S08000025,"",S08000025,Colorectal,"",113,"",109,""
7165,2016Q4,S08000025,"",S08000025,Ovarian,"",1,"",2,""
7166,2016Q4,S08000025,"",S08000025,All Cancer Types,d,203,"",203,""
7167,2016Q4,S08000026,"",S08000020,Breast,"",1,"",2,""
7168,2016Q4,S08000026,"",S08000020,Lymphoma,"",113,"",109,""
7169,2016Q4,S08000026,"",S08000020,Urological,"",1,"",2,""
7170,2016Q4,S08000026,"",S08000020,All Cancer Types,d,252,"",240,""
7171,2016Q4,S08000026,"",S08000026,Breast,"",203,"",203,""
7172,2016Q4,S08000026,"",S08000026,Colorectal,"",203,"",203,""
7173,2016Q4,S08000026,"",S08000026,Lung,"",1,"",2,""
7174,2016Q4,S08000026,"",S08000026,Melanoma,"",1,"",2,""
7175,2016Q4,S08000026,"",S08000026,Urological,"",203,"",203,""
7176,2016Q4,S08000026,"",S08000026,All Cancer Types,d,17,"",14,""
7177,2016Q4,S08000028,"",S08000022,Colorectal,"",113,"",2,""
7178,2016Q4,S08000028,"",S08000022,Head & Neck,"",203,"",2,""
7179,2016Q4,S08000028,"",S08000022,Lung,"",1,"",1,""
7180,2016Q4,S08000028,"",S08000022,Upper GI,"",113,"",109,""
7181,2016Q4,S08000028,"",S08000022,Urological,"",113,"",1,""
7182,2016Q4,S08000028,"",S08000022,All Cancer Types,d,2,"",240,""
7183,2016Q4,S08000028,"",S08000028,Lung,"",1,"",2,""
7184,2016Q4,S08000028,"",S08000028,Ovarian,"",1,"",2,""
7185,2016Q4,S08000028,"",S08000028,Upper GI,"",1,"",2,""
7186,2016Q4,S08000028,"",S08000028,Urological,"",252,"",240,""
7187,2016Q4,S08000028,"",S08000028,All Cancer Types,d,340,"",331,""
7188,2016Q4,S08000028,"",S08000031,Colorectal,"",1,"",2,""
7189,2016Q4,S08000028,"",S08000031,Ovarian,"",1,"",1,""
7190,2016Q4,S08000028,"",S08000031,All Cancer Types,d,113,"",2,""
7191,2016Q4,S08000028,"",SB0801,Lung,"",113,"",109,""
7192,2016Q4,S08000028,"",SB0801,All Cancer Types,d,113,"",109,""
7193,2016Q4,S08000029,"",S08000024,Breast,"",1,"",1,""
7194,2016Q4,S08000029,"",S08000024,Cervical,"",203,"",1,""
7195,2016Q4,S08000029,"",S08000024,Colorectal,"",113,"",2,""
7196,2016Q4,S08000029,"",S08000024,Head & Neck,"",113,"",109,""
7197,2016Q4,S08000029,"",S08000024,Lung,"",91,"",14,""
7198,2016Q4,S08000029,"",S08000024,Melanoma,"",1,"",2,""
7199,2016Q4,S08000029,"",S08000024,Ovarian,"",1,"",2,""
7200,2016Q4,S08000029,"",S08000024,Upper GI,"",316,"",279,""
7201,2016Q4,S08000029,"",S08000024,Urological,"",1,"",1,""
7202,2016Q4,S08000029,"",S08000024,All Cancer Types,d,233,"",121,""
7203,2016Q4,S08000029,"",S08000029,Breast,"",185,"",180,""
7204,2016Q4,S08000029,"",S08000029,Cervical,"",113,"",2,""
7205,2016Q4,S08000029,"",S08000029,Colorectal,"",185,"",170,""
7206,2016Q4,S08000029,"",S08000029,Lung,"",204,"",187,""
7207,2016Q4,S08000029,"",S08000029,Lymphoma,"",396,"",306,""
7208,2016Q4,S08000029,"",S08000029,Melanoma,"",284,"",279,""
7209,2016Q4,S08000029,"",S08000029,Ovarian,"",340,"",331,""
7210,2016Q4,S08000029,"",S08000029,Upper GI,"",124,"",99,""
7211,2016Q4,S08000029,"",S08000029,Urological,"",185,"",143,""
7212,2016Q4,S08000029,"",S08000029,All Cancer Types,d,65,"",48,""
7213,2016Q4,S08000029,"",S08000030,Head & Neck,"",1,"",2,""
7214,2016Q4,S08000029,"",S08000030,Lung,"",113,"",2,""
7215,2016Q4,S08000029,"",S08000030,All Cancer Types,d,203,"",109,""
7216,2016Q4,S08000030,"",S08000024,Lung,"",340,"",331,""
7217,2016Q4,S08000030,"",S08000024,All Cancer Types,d,340,"",331,""
7218,2016Q4,S08000030,"",S08000030,Breast,"",393,"",368,""
7219,2016Q4,S08000030,"",S08000030,Cervical,"",1,"",1,""
7220,2016Q4,S08000030,"",S08000030,Colorectal,"",285,"",254,""
7221,2016Q4,S08000030,"",S08000030,Head & Neck,"",396,"",306,""
7222,2016Q4,S08000030,"",S08000030,Lung,"",236,"",222,""
7223,2016Q4,S08000030,"",S08000030,Melanoma,"",284,"",240,""
7224,2016Q4,S08000030,"",S08000030,Ovarian,"",203,"",203,""
7225,2016Q4,S08000030,"",S08000030,Upper GI,"",228,"",226,""
7226,2016Q4,S08000030,"",S08000030,Urological,"",228,"",161,""
7227,2016Q4,S08000030,"",S08000030,All Cancer Types,d,177,"",141,""
7228,2016Q4,S08000031,"",S08000019,Breast,"",1,"",2,""
7229,2016Q4,S08000031,"",S08000019,Lung,"",1,"",2,""
7230,2016Q4,S08000031,"",S08000019,All Cancer Types,d,113,"",109,""
7231,2016Q4,S08000031,"",S08000031,Breast,"",144,"",129,""
7232,2016Q4,S08000031,"",S08000031,Cervical,"",368,"",369,""
7233,2016Q4,S08000031,"",S08000031,Colorectal,"",13,"",393,""
7234,2016Q4,S08000031,"",S08000031,Head & Neck,"",269,"",217,""
7235,2016Q4,S08000031,"",S08000031,Lung,"",37,"",26,""
7236,2016Q4,S08000031,"",S08000031,Lymphoma,"",190,"",170,""
7237,2016Q4,S08000031,"",S08000031,Melanoma,"",204,"",187,""
7238,2016Q4,S08000031,"",S08000031,Ovarian,"",156,"",153,""
7239,2016Q4,S08000031,"",S08000031,Upper GI,"",3,"",376,""
7240,2016Q4,S08000031,"",S08000031,Urological,"",35,"",354,""
7241,2016Q4,S08000031,"",S08000031,All Cancer Types,d,377,"",334,""
7242,2016Q4,S08000031,"",S08000032,Breast,"",396,"",388,""
7243,2016Q4,S08000031,"",S08000032,All Cancer Types,d,396,"",388,""
7244,2016Q4,S08000031,"",SB0801,Lung,"",91,"",45,""
7245,2016Q4,S08000031,"",SB0801,All Cancer Types,d,91,"",45,""
7246,2016Q4,S08000032,"",S08000031,Breast,"",252,"",240,""
7247,2016Q4,S08000032,"",S08000031,Cervical,"",203,"",203,""
7248,2016Q4,S08000032,"",S08000031,Colorectal,"",284,"",203,""
7249,2016Q4,S08000032,"",S08000031,Lung,"",316,"",279,""
7250,2016Q4,S08000032,"",S08000031,Melanoma,"",113,"",109,""
7251,2016Q4,S08000032,"",S08000031,Ovarian,"",284,"",240,""
7252,2016Q4,S08000032,"",S08000031,Upper GI,"",1,"",2,""
7253,2016Q4,S08000032,"",S08000031,Urological,"",284,"",109,""
7254,2016Q4,S08000032,"",S08000031,All Cancer Types,d,211,"",153,""
7255,2016Q4,S08000032,"",S08000032,Breast,"",329,"",315,""
7256,2016Q4,S08000032,"",S08000032,Cervical,"",252,"",240,""
7257,2016Q4,S08000032,"",S08000032,Colorectal,"",233,"",222,""
7258,2016Q4,S08000032,"",S08000032,Head & Neck,"",340,"",331,""
7259,2016Q4,S08000032,"",S08000032,Lung,"",175,"",170,""
7260,2016Q4,S08000032,"",S08000032,Lymphoma,"",1,"",2,""
7261,2016Q4,S08000032,"",S08000032,Melanoma,"",48,"",45,""
7262,2016Q4,S08000032,"",S08000032,Ovarian,"",252,"",240,""
7263,2016Q4,S08000032,"",S08000032,Upper GI,"",70,"",67,""
7264,2016Q4,S08000032,"",S08000032,Urological,"",243,"",229,""
7265,2016Q4,S08000032,"",S08000032,All Cancer Types,d,125,"",116,""
7266,2016Q4,S08000032,"",SB0801,Lung,"",316,"",306,""
7267,2016Q4,S08000032,"",SB0801,All Cancer Types,d,316,"",306,""
7268,2016Q4,S92000003,d,S08000015,Breast,"",3,"",393,""
7269,2016Q4,S92000003,d,S08000015,Cervical,"",1,"",2,""
7270,2016Q4,S92000003,d,S08000015,Colorectal,"",219,"",211,""
7271,2016Q4,S92000003,d,S08000015,Head & Neck,"",368,"",369,""
7272,2016Q4,S92000003,d,S08000015,Lung,"",145,"",143,""
7273,2016Q4,S92000003,d,S08000015,Lymphoma,"",252,"",240,""
7274,2016Q4,S92000003,d,S08000015,Melanoma,"",203,"",203,""
7275,2016Q4,S92000003,d,S08000015,Ovarian,"",203,"",203,""
7276,2016Q4,S92000003,d,S08000015,Upper GI,"",185,"",161,""
7277,2016Q4,S92000003,d,S08000015,Urological,"",228,"",217,""
7278,2016Q4,S92000003,d,S08000015,All Cancer Types,d,151,"",137,""
7279,2016Q4,S92000003,d,S08000016,Breast,"",396,"",388,""
7280,2016Q4,S92000003,d,S08000016,Cervical,"",1,"",2,""
7281,2016Q4,S92000003,d,S08000016,Colorectal,"",59,"",45,""
7282,2016Q4,S92000003,d,S08000016,Head & Neck,"",1,"",2,""
7283,2016Q4,S92000003,d,S08000016,Lung,"",368,"",369,""
7284,2016Q4,S92000003,d,S08000016,Lymphoma,"",252,"",240,""
7285,2016Q4,S92000003,d,S08000016,Melanoma,"",1,"",2,""
7286,2016Q4,S92000003,d,S08000016,Ovarian,"",1,"",2,""
7287,2016Q4,S92000003,d,S08000016,Upper GI,"",340,"",331,""
7288,2016Q4,S92000003,d,S08000016,Urological,"",81,"",78,""
7289,2016Q4,S92000003,d,S08000016,All Cancer Types,d,327,"",311,""
7290,2016Q4,S92000003,d,S08000017,Breast,"",368,"",369,""
7291,2016Q4,S92000003,d,S08000017,Colorectal,"",29,"",14,""
7292,2016Q4,S92000003,d,S08000017,Head & Neck,"",1,"",2,""
7293,2016Q4,S92000003,d,S08000017,Lung,"",48,"",45,""
7294,2016Q4,S92000003,d,S08000017,Lymphoma,"",252,"",240,""
7295,2016Q4,S92000003,d,S08000017,Melanoma,"",340,"",331,""
7296,2016Q4,S92000003,d,S08000017,Upper GI,"",340,"",331,""
7297,2016Q4,S92000003,d,S08000017,Urological,"",81,"",78,""
7298,2016Q4,S92000003,d,S08000017,All Cancer Types,d,341,"",328,""
7299,2016Q4,S92000003,d,S08000019,Breast,"",124,"",121,""
7300,2016Q4,S92000003,d,S08000019,Cervical,"",1,"",2,""
7301,2016Q4,S92000003,d,S08000019,Colorectal,"",223,"",211,""
7302,2016Q4,S92000003,d,S08000019,Lung,"",145,"",143,""
7303,2016Q4,S92000003,d,S08000019,Lymphoma,"",284,"",279,""
7304,2016Q4,S92000003,d,S08000019,Melanoma,"",48,"",388,""
7305,2016Q4,S92000003,d,S08000019,Ovarian,"",1,"",2,""
7306,2016Q4,S92000003,d,S08000019,Upper GI,"",59,"",56,""
7307,2016Q4,S92000003,d,S08000019,Urological,"",265,"",243,""
7308,2016Q4,S92000003,d,S08000019,All Cancer Types,d,67,"",53,""
7309,2016Q4,S92000003,d,S08000020,Breast,"",6,"",384,""
7310,2016Q4,S92000003,d,S08000020,Cervical,"",252,"",203,""
7311,2016Q4,S92000003,d,S08000020,Colorectal,"",294,"",233,""
7312,2016Q4,S92000003,d,S08000020,Head & Neck,"",396,"",369,""
7313,2016Q4,S92000003,d,S08000020,Lung,"",362,"",322,""
7314,2016Q4,S92000003,d,S08000020,Lymphoma,"",102,"",56,""
7315,2016Q4,S92000003,d,S08000020,Melanoma,"",70,"",45,""
7316,2016Q4,S92000003,d,S08000020,Ovarian,"",17,"",3,""
7317,2016Q4,S92000003,d,S08000020,Upper GI,"",271,"",258,""
7318,2016Q4,S92000003,d,S08000020,Urological,"",314,"",280,""
7319,2016Q4,S92000003,d,S08000020,All Cancer Types,d,250,"",225,""
7320,2016Q4,S92000003,d,S08000022,Breast,"",261,"",246,""
7321,2016Q4,S92000003,d,S08000022,Cervical,"",1,"",2,""
7322,2016Q4,S92000003,d,S08000022,Colorectal,"",145,"",67,""
7323,2016Q4,S92000003,d,S08000022,Head & Neck,"",368,"",279,""
7324,2016Q4,S92000003,d,S08000022,Lung,"",124,"",88,""
7325,2016Q4,S92000003,d,S08000022,Lymphoma,"",17,"",14,""
7326,2016Q4,S92000003,d,S08000022,Melanoma,"",252,"",240,""
7327,2016Q4,S92000003,d,S08000022,Ovarian,"",203,"",203,""
7328,2016Q4,S92000003,d,S08000022,Upper GI,"",91,"",78,""
7329,2016Q4,S92000003,d,S08000022,Urological,"",114,"",14,""
7330,2016Q4,S92000003,d,S08000022,All Cancer Types,d,61,"",32,""
7331,2016Q4,S92000003,d,S08000024,Breast,"",84,"",80,""
7332,2016Q4,S92000003,d,S08000024,Cervical,"",284,"",109,""
7333,2016Q4,S92000003,d,S08000024,Colorectal,"",355,"",297,""
7334,2016Q4,S92000003,d,S08000024,Head & Neck,"",166,"",161,""
7335,2016Q4,S92000003,d,S08000024,Lung,"",355,"",315,""
7336,2016Q4,S92000003,d,S08000024,Lymphoma,"",81,"",34,""
7337,2016Q4,S92000003,d,S08000024,Melanoma,"",135,"",88,""
7338,2016Q4,S92000003,d,S08000024,Ovarian,"",284,"",279,""
7339,2016Q4,S92000003,d,S08000024,Upper GI,"",219,"",143,""
7340,2016Q4,S92000003,d,S08000024,Urological,"",21,"",325,""
7341,2016Q4,S92000003,d,S08000024,All Cancer Types,d,299,"",257,""
7342,2016Q4,S92000003,d,S08000025,Breast,"",1,"",2,""
7343,2016Q4,S92000003,d,S08000025,Colorectal,"",113,"",109,""
7344,2016Q4,S92000003,d,S08000025,Ovarian,"",1,"",2,""
7345,2016Q4,S92000003,d,S08000025,All Cancer Types,d,252,"",240,""
7346,2016Q4,S92000003,d,S08000026,Breast,"",340,"",331,""
7347,2016Q4,S92000003,d,S08000026,Colorectal,"",203,"",203,""
7348,2016Q4,S92000003,d,S08000026,Lung,"",1,"",2,""
7349,2016Q4,S92000003,d,S08000026,Melanoma,"",1,"",2,""
7350,2016Q4,S92000003,d,S08000026,Urological,"",203,"",203,""
7351,2016Q4,S92000003,d,S08000026,All Cancer Types,d,59,"",56,""
7352,2016Q4,S92000003,d,S08000028,Lung,"",1,"",2,""
7353,2016Q4,S92000003,d,S08000028,Ovarian,"",1,"",2,""
7354,2016Q4,S92000003,d,S08000028,Upper GI,"",1,"",2,""
7355,2016Q4,S92000003,d,S08000028,Urological,"",252,"",240,""
7356,2016Q4,S92000003,d,S08000028,All Cancer Types,d,340,"",331,""
7357,2016Q4,S92000003,d,S08000029,Breast,"",211,"",204,""
7358,2016Q4,S92000003,d,S08000029,Cervical,"",113,"",2,""
7359,2016Q4,S92000003,d,S08000029,Colorectal,"",185,"",170,""
7360,2016Q4,S92000003,d,S08000029,Lung,"",204,"",187,""
7361,2016Q4,S92000003,d,S08000029,Lymphoma,"",396,"",306,""
7362,2016Q4,S92000003,d,S08000029,Melanoma,"",284,"",279,""
7363,2016Q4,S92000003,d,S08000029,Ovarian,"",340,"",331,""
7364,2016Q4,S92000003,d,S08000029,Upper GI,"",124,"",99,""
7365,2016Q4,S92000003,d,S08000029,Urological,"",185,"",143,""
7366,2016Q4,S92000003,d,S08000029,All Cancer Types,d,69,"",51,""
7367,2016Q4,S92000003,d,S08000030,Breast,"",393,"",368,""
7368,2016Q4,S92000003,d,S08000030,Cervical,"",1,"",1,""
7369,2016Q4,S92000003,d,S08000030,Colorectal,"",287,"",258,""
7370,2016Q4,S92000003,d,S08000030,Head & Neck,"",2,"",331,""
7371,2016Q4,S92000003,d,S08000030,Lung,"",243,"",226,""
7372,2016Q4,S92000003,d,S08000030,Melanoma,"",284,"",240,""
7373,2016Q4,S92000003,d,S08000030,Ovarian,"",203,"",203,""
7374,2016Q4,S92000003,d,S08000030,Upper GI,"",228,"",226,""
7375,2016Q4,S92000003,d,S08000030,Urological,"",228,"",161,""
7376,2016Q4,S92000003,d,S08000030,All Cancer Types,d,181,"",145,""
7377,2016Q4,S92000003,d,S08000031,Breast,"",150,"",135,""
7378,2016Q4,S92000003,d,S08000031,Cervical,"",81,"",56,""
7379,2016Q4,S92000003,d,S08000031,Colorectal,"",34,"",7,""
7380,2016Q4,S92000003,d,S08000031,Head & Neck,"",301,"",241,""
7381,2016Q4,S92000003,d,S08000031,Lung,"",64,"",49,""
7382,2016Q4,S92000003,d,S08000031,Lymphoma,"",190,"",170,""
7383,2016Q4,S92000003,d,S08000031,Melanoma,"",228,"",217,""
7384,2016Q4,S92000003,d,S08000031,Ovarian,"",236,"",222,""
7385,2016Q4,S92000003,d,S08000031,Upper GI,"",15,"",387,""
7386,2016Q4,S92000003,d,S08000031,Urological,"",44,"",372,""
7387,2016Q4,S92000003,d,S08000031,All Cancer Types,d,403,"",366,""
7388,2016Q4,S92000003,d,S08000032,Breast,"",351,"",347,""
7389,2016Q4,S92000003,d,S08000032,Cervical,"",252,"",240,""
7390,2016Q4,S92000003,d,S08000032,Colorectal,"",233,"",222,""
7391,2016Q4,S92000003,d,S08000032,Head & Neck,"",2,"",3,""
7392,2016Q4,S92000003,d,S08000032,Lung,"",175,"",170,""
7393,2016Q4,S92000003,d,S08000032,Lymphoma,"",1,"",2,""
7394,2016Q4,S92000003,d,S08000032,Melanoma,"",48,"",45,""
7395,2016Q4,S92000003,d,S08000032,Ovarian,"",252,"",240,""
7396,2016Q4,S92000003,d,S08000032,Upper GI,"",70,"",67,""
7397,2016Q4,S92000003,d,S08000032,Urological,"",243,"",229,""
7398,2016Q4,S92000003,d,S08000032,All Cancer Types,d,138,"",129,""
7399,2016Q4,S92000003,d,SB0801,Lung,"",257,"",211,""
7400,2016Q4,S92000003,d,SB0801,All Cancer Types,d,257,"",211,""
7401,2017Q1,S08000015,"",S08000015,Breast,"",393,"",381,""
7402,2017Q1,S08000015,"",S08000015,Colorectal,"",240,"",231,""
7403,2017Q1,S08000015,"",S08000015,Head & Neck,"",316,"",240,""
7404,2017Q1,S08000015,"",S08000015,Lung,"",190,"",187,""
7405,2017Q1,S08000015,"",S08000015,Melanoma,"",284,"",279,""
7406,2017Q1,S08000015,"",S08000015,Upper GI,"",102,"",99,""
7407,2017Q1,S08000015,"",S08000015,Urological,"",204,"",187,""
7408,2017Q1,S08000015,"",S08000015,All Cancer Types,d,129,"",116,""
7409,2017Q1,S08000015,"",S08000017,Breast,"",368,"",369,""
7410,2017Q1,S08000015,"",S08000017,All Cancer Types,d,368,"",369,""
7411,2017Q1,S08000015,"",S08000031,Breast,"",1,"",1,""
7412,2017Q1,S08000015,"",S08000031,Colorectal,"",252,"",109,""
7413,2017Q1,S08000015,"",S08000031,Head & Neck,"",284,"",240,""
7414,2017Q1,S08000015,"",S08000031,Lung,"",2,"",388,""
7415,2017Q1,S08000015,"",S08000031,Ovarian,"",1,"",2,""
7416,2017Q1,S08000015,"",S08000031,Upper GI,"",252,"",2,""
7417,2017Q1,S08000015,"",S08000031,All Cancer Types,d,166,"",78,""
7418,2017Q1,S08000015,"",SB0801,Lung,"",113,"",2,""
7419,2017Q1,S08000015,"",SB0801,All Cancer Types,d,113,"",2,""
7420,2017Q1,S08000016,"",S08000016,Breast,"",284,"",279,""
7421,2017Q1,S08000016,"",S08000016,Cervical,"",113,"",109,""
7422,2017Q1,S08000016,"",S08000016,Colorectal,"",39,"",34,""
7423,2017Q1,S08000016,"",S08000016,Head & Neck,"",203,"",203,""
7424,2017Q1,S08000016,"",S08000016,Lung,"",17,"",14,""
7425,2017Q1,S08000016,"",S08000016,Lymphoma,"",203,"",203,""
7426,2017Q1,S08000016,"",S08000016,Melanoma,"",284,"",279,""
7427,2017Q1,S08000016,"",S08000016,Ovarian,"",252,"",240,""
7428,2017Q1,S08000016,"",S08000016,Upper GI,"",396,"",388,""
7429,2017Q1,S08000016,"",S08000016,Urological,"",2,"",388,""
7430,2017Q1,S08000016,"",S08000016,All Cancer Types,d,329,"",312,""
7431,2017Q1,S08000016,"",S08000024,Colorectal,"",284,"",279,""
7432,2017Q1,S08000016,"",S08000024,Head & Neck,"",203,"",109,""
7433,2017Q1,S08000016,"",S08000024,Lung,"",203,"",203,""
7434,2017Q1,S08000016,"",S08000024,Upper GI,"",113,"",109,""
7435,2017Q1,S08000016,"",S08000024,Urological,"",203,"",2,""
7436,2017Q1,S08000016,"",S08000024,All Cancer Types,d,70,"",34,""
7437,2017Q1,S08000017,"",S08000017,Breast,"",48,"",45,""
7438,2017Q1,S08000017,"",S08000017,Cervical,"",1,"",2,""
7439,2017Q1,S08000017,"",S08000017,Colorectal,"",17,"",3,""
7440,2017Q1,S08000017,"",S08000017,Head & Neck,"",113,"",109,""
7441,2017Q1,S08000017,"",S08000017,Lung,"",29,"",24,""
7442,2017Q1,S08000017,"",S08000017,Lymphoma,"",316,"",306,""
7443,2017Q1,S08000017,"",S08000017,Melanoma,"",203,"",203,""
7444,2017Q1,S08000017,"",S08000017,Ovarian,"",1,"",2,""
7445,2017Q1,S08000017,"",S08000017,Upper GI,"",39,"",34,""
7446,2017Q1,S08000017,"",S08000017,Urological,"",2,"",3,""
7447,2017Q1,S08000017,"",S08000017,All Cancer Types,d,348,"",337,""
7448,2017Q1,S08000017,"",S08000024,Colorectal,"",113,"",1,""
7449,2017Q1,S08000017,"",S08000024,Head & Neck,"",1,"",2,""
7450,2017Q1,S08000017,"",S08000024,Lung,"",113,"",109,""
7451,2017Q1,S08000017,"",S08000024,Ovarian,"",1,"",2,""
7452,2017Q1,S08000017,"",S08000024,Upper GI,"",1,"",2,""
7453,2017Q1,S08000017,"",S08000024,Urological,"",1,"",2,""
7454,2017Q1,S08000017,"",S08000024,All Cancer Types,d,368,"",306,""
