_id,HBR,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,SMRLower95pcConfidenceInterval,SMRUpper95pcConfidenceInterval
902,S08000022,C52,Vagina,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.929791271,9.99000999,0.244640837,0.02962714,0.883726818,0.188846969, ,z, ,z,0.037210687, ,z, ,z,45.44071137,5.503080958,164.1474735
903,S08000022,C51,Vulva,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1.72974469,1.748710326,4.265756639,5.505395287,7.362685908,5.929791271,29.97002997,1.46784502,0.758456941,2.564029852,1.206181709, ,z, ,z,0.373254986, ,z, ,z,80.02975445,41.35254195,139.7958754
904,S08000022,"C00-C14, C30-C32",Head and neck,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,5,10,25,39,18,17,8,7,7,137,0,0,0,0,0,0,0,0,0,0.85809657,3.914078156,8.233095397,21.99213561,34.65311345,19.88071571,25.6274968,16.94305017,25.70788498,49.4664688,8.522974705,7.15559931,10.07554993,7.716573226,6.454191641, ,9.090039335, ,3.490263826,2.899668183, ,4.134789651, ,82.23367769,69.0405953,97.21365535
905,S08000022,"C00-C14, C30-C32",Head and neck,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,4,9,22,29,14,10,6,6,3,104,0,0,0,0,0,0,0,0,0,1.791247962,6.446414182,15.08219798,39.38064978,52.38533933,32.06963693,33.32555737,29.92071012,57.88712012,72.44626902,13.16630691,10.75782684,15.95318454,12.07830325,9.820242722, ,14.56653524, ,5.614338002,4.543814642, ,6.796403589, ,87.66696249,71.63026109,106.2231983
906,S08000022,"C00-C14, C30-C32",Head and neck,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,1,3,10,4,7,2,1,4,33,0,0,0,0,0,0,0,0,0,0,1.52220903,1.618437237,5.189234069,17.48710326,8.531513277,19.26888351,7.362685908,5.929791271,39.96003996,4.036573805,2.778591673,5.668850404,3.354843196,2.307510925, ,4.595067314, ,1.366189649,0.907213373, ,1.917630647, ,68.79639144,47.35627034,96.6157118
907,S08000022,C32,Larynx,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,2,2,13,6,3,2,4,1,33,0,0,0,0,0,0,0,0,0,0,0,1.646619079,1.759370849,11.55103782,6.626905235,4.522499435,4.235762543,14.69021999,7.0666384,2.052979308,1.413176492,2.883146239,1.928683396,1.313294058, ,2.6604546, ,0.78467992,0.532809346, ,1.084533367, ,80.5748595,55.46402579,113.1570601
908,S08000022,C32,Larynx,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,2,2,13,3,3,2,4,1,30,0,0,0,0,0,0,0,0,0,0,0,3.351599551,3.580059071,23.48308315,6.872065056,9.997667211,9.973570039,38.59141341,24.14875634,3.797973148,2.562476534,5.421842827,3.537435045,2.357687994, ,4.952712184, ,1.441387142,0.957703745, ,2.022374489, ,92.16355064,62.18236059,131.5691992
909,S08000022,C32,Larynx,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.398634958,0,0,0,0,0.366961255,0.075676233,1.07241651,0.319931748, ,z, ,z,0.127972699, ,z, ,z,35.6935768,7.360873644,104.3117782
910,S08000022,C00-C14,"Lip, oral cavity and pharynx",All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,5,8,22,26,9,13,5,2,5,96,0,0,0,0,0,0,0,0,0,0.85809657,3.914078156,6.586476318,19.35307934,23.10207563,9.940357853,19.59749755,10.58940636,7.345109993,35.333192,5.972303443,4.837584963,7.293204701,5.350575067,4.315379821, ,6.495392478, ,2.55622687,2.044188482, ,3.124633033, ,80.12933353,64.90501742,97.85163087
911,S08000022,C00-C14,"Lip, oral cavity and pharynx",Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,4,7,19,16,8,7,3,2,2,69,0,0,0,0,0,0,0,0,0,1.791247962,6.446414182,11.73059843,34.01056117,28.90225618,18.32550681,23.32789016,14.96035506,19.29570671,48.29751268,8.735338241,6.796614557,11.05512962,7.965193559,6.160294321, ,9.998454769, ,3.938974453,3.02979714, ,4.965630551, ,83.84759964,65.23843732,106.1145037
912,S08000022,C00-C14,"Lip, oral cavity and pharynx",Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,1,3,10,1,6,2,0,3,27,0,0,0,0,0,0,0,0,0,0,1.52220903,1.618437237,5.189234069,17.48710326,2.132878319,16.51618586,7.362685908,0,29.97002997,3.302651295,2.176468014,4.805184238,2.735956574,1.801522538, ,3.862512762, ,1.173479286,0.74364031, ,1.699787981, ,71.97283485,47.43055168,104.716696
913,S08000022,C03-C06,Mouth (IARC definition),All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,1,2,5,2,0,3,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0.782815631,1.646619079,4.398427122,1.777082741,0,4.522499435,0,3.672554997,21.1999152,1.057595401,0.616088295,1.693312688,0.987736595, ,z, ,z,0.432469674, ,z, ,z,74.44751654,43.36842186,119.1976858
914,S08000022,C03-C06,Mouth (IARC definition),Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,1.611603546,3.351599551,5.370088606,3.612782023,0,0,0,9.647853353,24.14875634,1.265991049,0.607091917,2.328202615,1.23777991, ,z, ,z,0.606768156, ,z, ,z,71.21088705,34.14838828,130.9593567
915,S08000022,C03-C06,Mouth (IARC definition),Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,3.459489379,0,0,8.258092931,0,0,19.98001998,0.856242928,0.344254066,1.764187684,0.73769328, ,z, ,z,0.258171191, ,z, ,z,79.61709179,32.0102002,164.0416383
916,S08000022,C01-C06,Oral cavity,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,3,3,10,4,1,4,1,1,5,32,0,0,0,0,0,0,0,0,0,0,2.348446894,2.469928619,8.796854245,3.554165482,1.104484206,6.029999246,2.117881272,3.672554997,35.333192,1.990767814,1.361683711,2.810370163,1.873291668,1.259977715, ,2.606302717, ,0.854028305,0.566781621, ,1.199225728, ,62.394277,42.67763928,88.08210239
917,S08000022,C01-C06,Oral cavity,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,2,3,7,3,1,1,1,1,2,21,0,0,0,0,0,0,0,0,0,0,3.223207091,5.027399326,12.53020675,5.419173034,2.290688352,3.332555737,4.98678502,9.647853353,48.29751268,2.658581204,1.645703667,4.063923779,2.602471574,1.568184734, ,3.894466389, ,1.233518525,0.746727861, ,1.840498364, ,64.80077888,40.11270346,99.05487401
918,S08000022,C01-C06,Oral cavity,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,1.52220903,0,5.189234069,1.748710326,0,8.258092931,0,0,29.97002997,1.345524602,0.671681033,2.407515185,1.144111761, ,z, ,z,0.474538084, ,z, ,z,58.26352302,29.08494077,104.2495367
919,S08000022,C07-C08,Salivary glands,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777082741,2.208968412,1.507499812,0,0,0,0.311057471,0.100999514,0.725904373,0.2773646, ,z, ,z,0.114937856, ,z, ,z,59.95701491,19.46787954,139.9196721
920,S08000022,C07-C08,Salivary glands,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.581376704,3.332555737,0,0,0,0.379797315,0.078323337,1.109928923,0.362371065, ,z, ,z,0.124953091, ,z, ,z,60.24622767,12.42422052,176.0650431
921,S08000022,C07-C08,Salivary glands,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497420652,0,0,0,0,0,0.244640837,0.02962714,0.883726818,0.192358136, ,z, ,z,0.10492262, ,z, ,z,59.52836492,7.20916116,215.036922
922,S08000022,C73,Thyroid,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.879685424,0,1.104484206,7.537499058,0,0,7.0666384,0.497691954,0.21486806,0.980651555,0.430434113, ,z, ,z,0.13404379, ,z, ,z,69.54671934,30.02533713,137.0347621
923,S08000022,C73,Thyroid,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379257024,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
924,S08000022,C73,Thyroid,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1.72974469,0,2.132878319,13.76348822,0,0,9.99000999,0.978563347,0.422474197,1.9281599,0.860868226, ,z, ,z,0.26808758, ,z, ,z,109.6606041,47.34366536,216.0751065
925,S08000022,C01-C02,Tongue,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,2,1,5,2,1,1,1,0,2,15,0,0,0,0,0,0,0,0,0,0,1.565631263,0.82330954,4.398427122,1.777082741,1.104484206,1.507499812,2.117881272,0,14.1332768,0.933172413,0.522289516,1.539125983,0.885555072, ,z, ,z,0.421558631, ,z, ,z,52.72060006,29.50731965,86.95461231
926,S08000022,C01-C02,Tongue,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1.611603546,1.675799775,7.160118142,1.806391011,2.290688352,3.332555737,4.98678502,0,24.14875634,1.392590154,0.695175988,2.491728459,1.364691664, ,z, ,z,0.62675037, ,z, ,z,59.89908208,29.90140596,107.1760037
927,S08000022,C01-C02,Tongue,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1.52220903,0,1.72974469,1.748710326,0,0,0,0,9.99000999,0.489281673,0.133312788,1.252755411,0.406418481, ,z, ,z,0.216366892, ,z, ,z,39.65242609,10.80395154,101.5259595
928,S08000022,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,2,3,7,13,4,5,3,0,1,39,0,0,0,0,0,0,0,0,0,0.85809657,1.565631263,2.469928619,6.157797971,11.55103782,4.417936824,7.537499058,6.353643815,0,7.0666384,2.426248274,1.725299703,3.316761261,2.146641114,1.513752021, ,2.888340779, ,1.043063241,0.725345147, ,1.41758584, ,104.7658645,74.49877118,143.2183857
929,S08000022,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,1,3,7,7,3,2,1,0,1,26,0,0,0,0,0,0,0,0,0,1.791247962,1.611603546,5.027399326,12.53020675,12.64473708,6.872065056,6.665111474,4.98678502,0,24.14875634,3.291576729,2.150167201,4.822922551,2.988618407,1.927096915, ,4.279315288, ,1.533196247,0.981478523, ,2.205993493, ,95.8111984,62.58705579,140.3856047
930,S08000022,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,3,2,0,0,13,0,0,0,0,0,0,0,0,0,0,1.52220903,0,0,10.49226196,2.132878319,8.258092931,7.362685908,0,0,1.590165438,0.846696124,2.719231328,1.304663821, ,z, ,z,0.552930235, ,z, ,z,128.8511242,68.60779694,220.3393466
931,S08000022,C81,Hodgkin lymphoma,All,d,2014-2018,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,1,2,1,1,11,0,0,0,1.141787125,0,0,0,0,1.047559187,0,0.782815631,0,0,1.777082741,1.104484206,1.507499812,4.235762543,3.672554997,7.0666384,0.684326436,0.341613291,1.224449025,0.665576527, ,z, ,z,0.34885028, ,z, ,z,100.6340332,50.23614677,180.0620833
932,S08000022,C81,Hodgkin lymphoma,Male, ,2014-2018,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,5,0,0,0,0,0,0,0,0,2.186270223,0,0,0,0,3.612782023,2.290688352,0,0,0,24.14875634,0.632995525,0.205531924,1.477200397,0.707763908, ,z, ,z,0.319841937, ,z, ,z,84.65037404,27.48574603,197.545735
933,S08000022,C81,Hodgkin lymphoma,Female, ,2014-2018,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,6,0,0,0,2.431138016,0,0,0,0,0,0,1.52220903,0,0,0,0,2.752697644,7.362685908,5.929791271,0,0.73392251,0.269336626,1.597440326,0.623389145, ,z, ,z,0.377858622, ,z, ,z,119.4256267,43.8271002,259.9393116
934,S08000022,C64-C65,Kidney,All,d,2014-2018,0,0,0,0,0,0,0,0,0,4,4,4,7,13,14,20,22,10,6,104,0,0,0,0,0,0,0,0,0,3.432386281,3.131262525,3.293238159,6.157797971,11.55103782,15.46277888,30.14999623,46.59338797,36.72554997,42.3998304,6.469995396,5.286455084,7.839482338,6.145296913,4.995180221, ,7.412789033, ,2.209092818,1.76065404, ,2.707640518, ,75.77852095,61.91654287,91.81836156
935,S08000022,C64-C65,Kidney,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,3,2,3,6,12,8,14,13,8,3,72,0,0,0,0,0,0,0,0,0,5.373743887,3.223207091,5.027399326,10.74017721,21.67669214,18.32550681,46.65578032,64.82820526,77.18282682,72.44626902,9.115135556,7.132032193,11.47900468,9.050613002,7.036396737, ,11.3145033, ,3.300951233,2.520968303, ,4.18445926, ,84.87203736,66.40714217,106.8822848
936,S08000022,C64-C65,Kidney,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,1,2,1,1,1,6,6,9,2,3,32,0,0,0,0,0,0,0,0,0,1.647175095,3.044418059,1.618437237,1.72974469,1.748710326,12.79726992,16.51618586,33.13208659,11.85958254,29.97002997,3.914253387,2.677346419,5.525757876,3.239980823,2.213310242, ,4.459189834, ,1.117234403,0.711373507, ,1.613235474, ,61.05884279,41.76420327,86.19686774
937,S08000022,C91-C95,Leukaemias,All,d,2014-2018,0,0,0,1,0,2,0,0,0,3,3,4,10,11,21,30,19,21,9,134,0,0,0,1.141787125,0,2.413942934,0,0,0,2.574289711,2.348446894,3.293238159,8.796854245,9.773955075,23.19416832,45.22499435,40.23974416,77.12365493,63.5997456,8.336340222,6.984686822,9.873249846,7.815878513,6.516677405, ,9.231419374, ,2.858994415,2.301819896, ,3.475652131, ,98.6488798,82.65395994,116.8360469
938,S08000022,C91-C95,Leukaemias,Male, ,2014-2018,0,0,0,1,0,2,0,0,0,2,3,3,10,2,13,18,13,7,4,78,0,0,0,2.152898878,0,4.650838314,0,0,0,3.582495925,4.834810637,5.027399326,17.90029535,3.612782023,29.77894857,59.98600327,64.82820526,67.53497347,96.59502536,9.874730186,7.805564436,12.32411017,10.07424043,7.91482935, ,12.49017947, ,3.946742984,2.965024333, ,5.06669652, ,96.24199166,76.07530061,120.1143612
939,S08000022,C91-C95,Leukaemias,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,1,0,1,0,9,8,12,6,14,5,56,0,0,0,0,0,0,0,0,0,1.647175095,0,1.618437237,0,15.73839294,17.06302655,33.03237172,22.08805772,83.0170778,49.95004995,6.849943427,5.17437365,8.895221309,5.557516595,4.193489199, ,7.110666488, ,1.771245846,1.287970694, ,2.330319747, ,102.2091899,77.20772364,132.7271347
940,S08000022,C91.0,Acute lymphoblastic leukaemia,All,d,2014-2018,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,1,8,0,0,0,1.141787125,0,2.413942934,0,0,0,0,0,0,0,0,2.208968412,1.507499812,2.117881272,0,7.0666384,0.497691954,0.21486806,0.980651555,0.488255013, ,z, ,z,0.365582062, ,z, ,z,114.6854437,49.51303447,225.9760438
941,S08000022,C91.0,Acute lymphoblastic leukaemia,Male, ,2014-2018,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,0,0,2.152898878,0,4.650838314,0,0,0,0,0,0,0,0,2.290688352,3.332555737,4.98678502,0,0,0.75959463,0.278757842,1.653317722,0.76996601, ,z, ,z,0.669901214, ,z, ,z,142.492747,52.2923268,310.1467213
942,S08000022,C91.0,Acute lymphoblastic leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.132878319,0,0,0,9.99000999,0.244640837,0.02962714,0.883726818,0.206544016, ,z, ,z,0.06126291, ,z, ,z,72.33635988,8.760268769,261.3038036
943,S08000022,C92.0,Acute myeloid leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,2,2,2,6,7,13,18,7,9,2,68,0,0,0,0,0,0,0,0,0,1.71619314,1.565631263,1.646619079,5.278112547,6.219789593,14.35829468,27.13499661,14.8251689,33.05299497,14.1332768,4.230381605,3.285056846,5.363016707,3.95332399,3.055515935, ,4.965013065, ,1.446962293,1.093493886, ,1.849174373, ,93.189539,72.36532342,118.139946
944,S08000022,C92.0,Acute myeloid leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,2,1,6,1,8,13,5,4,1,42,0,0,0,0,0,0,0,0,0,1.791247962,3.223207091,1.675799775,10.74017721,1.806391011,18.32550681,43.32322458,24.9339251,38.59141341,24.14875634,5.317162408,3.832142972,7.187258911,5.296612194,3.797324122, ,7.041478952, ,1.916220529,1.339530184, ,2.594533777, ,100.4744268,72.41312926,135.8122367
945,S08000022,C92.0,Acute myeloid leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,1,0,1,0,6,5,5,2,5,1,26,0,0,0,0,0,0,0,0,0,1.647175095,0,1.618437237,0,10.49226196,10.6643916,13.76348822,7.362685908,29.64895636,9.99000999,3.180330877,2.077497718,4.659921603,2.610035786,1.702184003, ,3.708827035, ,0.977704058,0.603100396, ,1.441339885, ,83.41920679,54.49219544,122.2284658
946,S08000022,C91.1,Chronic lymphocytic leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,5,7,5,2,29,0,0,0,0,0,0,0,0,0,0.85809657,0,0.82330954,2.639056273,2.665624111,2.208968412,7.537499058,14.8251689,18.36277498,14.1332768,1.804133332,1.208256407,2.591036409,1.625185961,1.072863088, ,2.290373805, ,0.548260242,0.342035255, ,0.802355455, ,97.85978615,65.53823464,140.5429767
947,S08000022,C91.1,Chronic lymphocytic leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,3,1,1,14,0,0,0,0,0,0,0,0,0,1.791247962,0,1.675799775,5.370088606,1.806391011,2.290688352,6.665111474,14.96035506,9.647853353,24.14875634,1.772387469,0.968980722,2.97376501,1.797224281, ,z, ,z,0.699705792, ,z, ,z,73.4542424,40.15811785,123.2437374
948,S08000022,C91.1,Chronic lymphocytic leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3.497420652,2.132878319,8.258092931,14.72537182,23.71916509,9.99000999,1.834806275,1.026927144,3.026233922,1.453147641, ,z, ,z,0.396814692, ,z, ,z,141.8473056,79.39086014,233.9555591
949,S08000022,C92.1-C92.2,Chronic myeloid leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.879685424,0.88854137,0,1.507499812,2.117881272,3.672554997,0,0.311057471,0.100999514,0.725904373,0.26365262, ,z, ,z,0.097564368, ,z, ,z,84.94260817,27.58063366,198.227712
950,S08000022,C92.1-C92.2,Chronic myeloid leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.790029535,0,0,0,4.98678502,0,0,0.25319821,0.030663478,0.914638992,0.232071398, ,z, ,z,0.096535107, ,z, ,z,58.69126629,7.107784632,212.0130339
951,S08000022,C92.1-C92.2,Chronic myeloid leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748710326,0,2.752697644,0,5.929791271,0,0.366961255,0.075676233,1.07241651,0.295233843, ,z, ,z,0.09859363, ,z, ,z,121.0328781,24.95988921,353.7094308
952,S08000022,C22,Liver and intrahepatic bile ducts,All,d,2014-2018,0,0,0,0,0,0,0,0,3,2,4,10,9,27,20,31,30,24,8,168,0,0,0,0,0,0,0,0,3.142677561,1.71619314,3.131262525,8.233095397,7.91716882,23.990617,22.08968412,46.73249416,63.53643815,88.14131992,56.5331072,10.45153102,8.930830852,12.156939,9.654610921,8.221932366, ,11.20066041, ,3.506814458,2.935896881, ,4.127706032, ,82.05631431,70.11710167,95.44569164
953,S08000022,C22,Liver and intrahepatic bile ducts,Male, ,2014-2018,0,0,0,0,0,0,0,0,1,2,3,4,6,21,14,18,21,11,3,104,0,0,0,0,0,0,0,0,2.186270223,3.582495925,4.834810637,6.703199102,10.74017721,37.93421124,32.06963693,59.98600327,104.7224854,106.1263869,72.44626902,13.16630691,10.75782684,15.95318454,12.84609317,10.45071891, ,15.48493329, ,4.67105203,3.744005178, ,5.699102862, ,79.66899235,65.09533992,96.53231882
954,S08000022,C22,Liver and intrahepatic bile ducts,Female, ,2014-2018,0,0,0,0,0,0,0,0,2,0,1,6,3,6,6,13,9,13,5,64,0,0,0,0,0,0,0,0,4.022526146,0,1.52220903,9.710623422,5.189234069,10.49226196,12.79726992,35.78506937,33.13208659,77.08728653,49.95004995,7.828506773,6.028904137,9.996828379,6.463128669,4.969613693, ,8.149878516, ,2.342576886,1.710990668, ,3.071845271, ,86.25648349,66.42800283,110.1476037
955,S08000022,C33-C34,"Trachea, bronchus and lung",All,d,2014-2018,0,0,0,0,0,0,0,4,4,9,29,61,110,162,199,219,170,102,47,1116,0,0,0,0,0,0,0,4.607923324,4.190236748,7.722869132,22.70165331,50.22188192,96.76539669,143.943702,219.792357,330.1424587,360.0398162,374.6006096,332.1320048,69.42802752,65.41392622,73.62400504,63.48976056,59.73988371, ,67.3521666, ,23.95953858,22.43789329, ,25.53039899, ,78.07897639,73.56470553,82.7977858
956,S08000022,C33-C34,"Trachea, bronchus and lung",Male, ,2014-2018,0,0,0,0,0,0,0,1,2,5,16,36,63,94,117,116,89,49,24,612,0,0,0,0,0,0,0,2.340769177,4.372540446,8.956239812,25.78565673,60.32879192,112.7718607,169.8007551,268.0105372,386.5764655,443.8238668,472.7448143,579.5701521,77.47865223,71.46103714,83.86766938,75.77464496,69.74954253, ,82.04578175, ,28.20879949,25.86443619, ,30.65341454, ,82.56861454,76.15567205,89.37735835
957,S08000022,C33-C34,"Trachea, bronchus and lung",Female, ,2014-2018,0,0,0,0,0,0,0,3,2,4,13,25,47,68,82,103,81,53,23,504,0,0,0,0,0,0,0,6.804881368,4.022526146,6.588700379,19.78871739,40.46093093,81.29800042,118.9123022,174.8960222,283.5278573,298.1887793,314.2789374,229.7702298,61.64949084,56.38403622,67.27428291,51.20487617,46.81426673, ,55.78946892, ,19.71027768,17.80159496, ,21.71476529, ,73.24300856,66.98735693,79.92557297
958,S08000022,C45,Mesothelioma,All,d,2014-2018,0,0,0,0,0,0,0,1,0,0,0,2,1,11,14,14,8,8,4,63,0,0,0,0,0,0,0,1.151980831,0,0,0,1.646619079,0.879685424,9.773955075,15.46277888,21.10499736,16.94305017,29.38043997,28.2665536,3.919324134,3.011716278,5.014518128,3.981293576,3.02889878, ,5.061892728, ,1.300172014,0.975618, ,1.670614263, ,109.2860117,83.97837209,139.824283
959,S08000022,C45,Mesothelioma,Male, ,2014-2018,0,0,0,0,0,0,0,1,0,0,0,1,1,8,12,11,8,6,4,52,0,0,0,0,0,0,0,2.340769177,0,0,0,1.675799775,1.790029535,14.45112809,27.48826022,36.65811311,39.89428016,57.88712012,96.59502536,6.583153457,4.916613879,8.632929914,6.84734624,5.058425208, ,8.902936604, ,2.17311586,1.579576768, ,2.859860797, ,106.3155354,79.40152701,139.4186801
960,S08000022,C45,Mesothelioma,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,1.618437237,0,5.246130978,4.265756639,8.258092931,0,11.85958254,0,1.345524602,0.671681033,2.407515185,1.115240912, ,z, ,z,0.427228168, ,z, ,z,125.9172794,62.85745219,225.3007947
961,S08000022,C60,Penis,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,5.027399326,0,1.806391011,2.290688352,0,4.98678502,0,24.14875634,0.886193735,0.356295843,1.825897792,0.906824068, ,z, ,z,0.360503891, ,z, ,z,116.429327,46.81062799,239.8889122
962,S08000022,C61,Prostate,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,0,10,13,27,51,81,65,59,48,355,0,0,0,0,0,0,0,0,0,1.791247962,0,16.75799775,23.27038396,48.77255731,116.8251059,269.9370147,324.1410263,569.2233478,1159.140304,44.94268226,40.38859994,49.86971422,50.1653857,44.87208261, ,55.74955032, ,13.51649331,12.0808259, ,15.03160418, ,104.5971695,93.9982445,116.0640774
963,S08000022,C62,Testis,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379257024,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
